集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,35～39歳,28.01,104.43,440.55
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,40～44歳,30.76,126.33,495.45
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,45～49歳,33.8,132.48,538.08
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,50～54歳,33.23,127.86,526.62
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,55～59歳,42.62,162.44,673.88
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,60～64歳,36.29,129.93,565.41
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,65～69歳,-,-,-
2022,08,茨城県,E,製造業,18,プラスチック製品製造業（別掲を除く）,70歳～,18.4,27,247.8
2022,08,茨城県,E,製造業,19,ゴム製品製造業,年齢計,29.53,85.42,439.78
2022,08,茨城県,E,製造業,19,ゴム製品製造業,～19歳,18.26,0,219.12
2022,08,茨城県,E,製造業,19,ゴム製品製造業,20～24歳,20.29,57.13,300.61
2022,08,茨城県,E,製造業,19,ゴム製品製造業,25～29歳,25.78,89.13,398.49
2022,08,茨城県,E,製造業,19,ゴム製品製造業,30～34歳,27.21,89.84,416.36
2022,08,茨城県,E,製造業,19,ゴム製品製造業,35～39歳,33.08,105.85,502.81
2022,08,茨城県,E,製造業,19,ゴム製品製造業,40～44歳,31.05,117.08,489.68
2022,08,茨城県,E,製造業,19,ゴム製品製造業,45～49歳,32.24,89.52,476.4
2022,08,茨城県,E,製造業,19,ゴム製品製造業,50～54歳,25.53,59.49,365.85
2022,08,茨城県,E,製造業,19,ゴム製品製造業,55～59歳,35.66,102.63,530.55
2022,08,茨城県,E,製造業,19,ゴム製品製造業,60～64歳,33.15,115.51,513.31
2022,08,茨城県,E,製造業,19,ゴム製品製造業,65～69歳,21.13,7.59,261.15
2022,08,茨城県,E,製造業,19,ゴム製品製造業,70歳～,-,-,-
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,年齢計,31.66,107.89,487.81
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,～19歳,21.58,19.55,278.51
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,20～24歳,20.64,62.43,310.11
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,25～29歳,26.07,75.19,388.03
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,30～34歳,30.09,82.98,444.06
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,35～39歳,30.03,95.84,456.2
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,40～44歳,29.89,103.75,462.43
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,45～49歳,34.55,129.98,544.58
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,50～54歳,38.91,154.09,621.01
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,55～59歳,36.01,127.22,559.34
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,60～64歳,30.39,116.18,480.86
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,65～69歳,23.42,23.59,304.63
2022,08,茨城県,E,製造業,21,窯業・土石製品製造業,70歳～,26.24,43.02,357.9
2022,08,茨城県,E,製造業,22,鉄鋼業,年齢計,32.86,104.5,498.82
2022,08,茨城県,E,製造業,22,鉄鋼業,～19歳,19.68,24.93,261.09
2022,08,茨城県,E,製造業,22,鉄鋼業,20～24歳,22.59,55.65,326.73
2022,08,茨城県,E,製造業,22,鉄鋼業,25～29歳,25.45,75.68,381.08
2022,08,茨城県,E,製造業,22,鉄鋼業,30～34歳,28.81,90.5,436.22
2022,08,茨城県,E,製造業,22,鉄鋼業,35～39歳,34.44,112.16,525.44
2022,08,茨城県,E,製造業,22,鉄鋼業,40～44歳,34.71,110.3,526.82
2022,08,茨城県,E,製造業,22,鉄鋼業,45～49歳,39.16,130.88,600.8
2022,08,茨城県,E,製造業,22,鉄鋼業,50～54歳,42.51,137.53,647.65
2022,08,茨城県,E,製造業,22,鉄鋼業,55～59歳,42.52,155.46,665.7
2022,08,茨城県,E,製造業,22,鉄鋼業,60～64歳,28.37,87.77,428.21
2022,08,茨城県,E,製造業,22,鉄鋼業,65～69歳,20.69,67.02,315.3
2022,08,茨城県,E,製造業,22,鉄鋼業,70歳～,19.8,0,237.6
2022,08,茨城県,E,製造業,23,非鉄金属製造業,年齢計,36.03,126.96,559.32
2022,08,茨城県,E,製造業,23,非鉄金属製造業,～19歳,18.43,22.05,243.21
2022,08,茨城県,E,製造業,23,非鉄金属製造業,20～24歳,22.98,68.69,344.45
2022,08,茨城県,E,製造業,23,非鉄金属製造業,25～29歳,25.24,67.15,370.03
2022,08,茨城県,E,製造業,23,非鉄金属製造業,30～34歳,28.74,93.88,438.76
2022,08,茨城県,E,製造業,23,非鉄金属製造業,35～39歳,32.31,121.15,508.87
2022,08,茨城県,E,製造業,23,非鉄金属製造業,40～44歳,39.56,164.3,639.02
2022,08,茨城県,E,製造業,23,非鉄金属製造業,45～49歳,43.8,149.91,675.51
2022,08,茨城県,E,製造業,23,非鉄金属製造業,50～54歳,41.79,146.53,648.01
2022,08,茨城県,E,製造業,23,非鉄金属製造業,55～59歳,46.35,179.43,735.63
2022,08,茨城県,E,製造業,23,非鉄金属製造業,60～64歳,32.82,129.62,523.46
2022,08,茨城県,E,製造業,23,非鉄金属製造業,65～69歳,22.1,24.64,289.84
2022,08,茨城県,E,製造業,23,非鉄金属製造業,70歳～,12.34,9,157.08
2022,08,茨城県,E,製造業,24,金属製品製造業,年齢計,27.26,70.91,398.03
2022,08,茨城県,E,製造業,24,金属製品製造業,～19歳,18.29,18.31,237.79
2022,08,茨城県,E,製造業,24,金属製品製造業,20～24歳,20.68,29.79,277.95
2022,08,茨城県,E,製造業,24,金属製品製造業,25～29歳,23.58,54.44,337.4
2022,08,茨城県,E,製造業,24,金属製品製造業,30～34歳,26.12,68.49,381.93
2022,08,茨城県,E,製造業,24,金属製品製造業,35～39歳,28.54,73.85,416.33
2022,08,茨城県,E,製造業,24,金属製品製造業,40～44歳,28.63,80.81,424.37
2022,08,茨城県,E,製造業,24,金属製品製造業,45～49歳,30.73,85.77,454.53
2022,08,茨城県,E,製造業,24,金属製品製造業,50～54歳,33.47,106.21,507.85
2022,08,茨城県,E,製造業,24,金属製品製造業,55～59歳,36.77,113.81,555.05
2022,08,茨城県,E,製造業,24,金属製品製造業,60～64歳,22.42,76.77,345.81
2022,08,茨城県,E,製造業,24,金属製品製造業,65～69歳,20.04,27.7,268.18
2022,08,茨城県,E,製造業,24,金属製品製造業,70歳～,19.04,5.93,234.41
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,年齢計,34.62,166.6,582.04
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,～19歳,14.99,14.46,194.34
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,20～24歳,20.09,79.47,320.55
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,25～29歳,24.2,95.98,386.38
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,30～34歳,29.82,124.46,482.3
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,35～39歳,33.7,162.31,566.71
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,40～44歳,36.42,175.15,612.19
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,45～49歳,45.9,244.18,794.98
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,50～54歳,38.52,203.14,665.38
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,55～59歳,37.62,218.73,670.17
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,60～64歳,27.92,70.49,405.53
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,65～69歳,24.94,48.76,348.04
2022,08,茨城県,E,製造業,25,はん用機械器具製造業,70歳～,23.38,36.98,317.54
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,年齢計,33.11,125.4,522.72
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,～19歳,18.68,10.29,234.45
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,20～24歳,20.78,63.11,312.47
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,25～29歳,23.79,67.47,352.95
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,30～34歳,26.33,102.25,418.21
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,35～39歳,31.79,108.3,489.78
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,40～44歳,33.86,141.82,548.14
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,45～49歳,41.89,182.04,684.72
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,50～54歳,44.82,203.34,741.18
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,55～59歳,43.39,150.58,671.26
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,60～64歳,31.57,115.79,494.63
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,65～69歳,28.31,68.74,408.46
2022,08,茨城県,E,製造業,26,生産用機械器具製造業,70歳～,29.82,63.07,420.91
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,年齢計,31.73,120.21,500.97
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,～19歳,22.27,5.35,272.59
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,20～24歳,19.31,39.04,270.76
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,25～29歳,22.31,94.54,362.26
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,30～34歳,26.3,104.42,420.02
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,35～39歳,30.5,113.65,479.65
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,40～44歳,29.76,112.15,469.27
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,45～49歳,34.7,137.02,553.42
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,50～54歳,38.17,165.48,623.52
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,55～59歳,41.18,159.41,653.57
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,60～64歳,28.72,54.81,399.45
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,65～69歳,25.05,6.03,306.63
2022,08,茨城県,E,製造業,27,業務用機械器具製造業,70歳～,-,-,-
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,年齢計,34.46,153.23,566.75
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,～19歳,-,-,-
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,20～24歳,19.38,50.45,283.01
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,25～29歳,23.96,92.37,379.89
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,30～34歳,26.38,136.51,453.07
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,35～39歳,31.17,125.32,499.36
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,40～44歳,32.17,138.57,524.61
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,45～49歳,34.63,156.99,572.55
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,38.32,168.67,628.51
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,44.68,227.6,763.76
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,27.64,80.96,412.64
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,18.12,16.58,234.02
2022,08,茨城県,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,15.83,20,209.96
2022,08,茨城県,E,製造業,29,電気機械器具製造業,年齢計,32.3,132.32,519.92
2022,08,茨城県,E,製造業,29,電気機械器具製造業,～19歳,15.9,17.99,208.79
2022,08,茨城県,E,製造業,29,電気機械器具製造業,20～24歳,19.52,36.6,270.84
2022,08,茨城県,E,製造業,29,電気機械器具製造業,25～29歳,26.72,88.81,409.45
2022,08,茨城県,E,製造業,29,電気機械器具製造業,30～34歳,26.72,89.72,410.36
2022,08,茨城県,E,製造業,29,電気機械器具製造業,35～39歳,33.63,161.58,565.14
2022,08,茨城県,E,製造業,29,電気機械器具製造業,40～44歳,32.52,138.53,528.77
2022,08,茨城県,E,製造業,29,電気機械器具製造業,45～49歳,37.11,173.83,619.15
2022,08,茨城県,E,製造業,29,電気機械器具製造業,50～54歳,38.55,186.62,649.22
2022,08,茨城県,E,製造業,29,電気機械器具製造業,55～59歳,39.62,174.07,649.51
2022,08,茨城県,E,製造業,29,電気機械器具製造業,60～64歳,31.01,94.51,466.63
2022,08,茨城県,E,製造業,29,電気機械器具製造業,65～69歳,21.38,20.8,277.36
2022,08,茨城県,E,製造業,29,電気機械器具製造業,70歳～,-,-,-
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,年齢計,30.14,113.43,475.11
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,～19歳,-,-,-
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,20～24歳,18.85,60.16,286.36
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,25～29歳,22.18,80.21,346.37
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,30～34歳,23.87,83.55,369.99
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,35～39歳,27.2,90.09,416.49
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,40～44歳,29.64,118.38,474.06
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,45～49歳,30.46,107.84,473.36
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,50～54歳,34.46,149.9,563.42
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,55～59歳,37.35,140.18,588.38
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,60～64歳,24.15,59.16,348.96
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,65～69歳,18.29,18.79,238.27
2022,08,茨城県,E,製造業,30,情報通信機械器具製造業,70歳～,15.7,40.43,228.83
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,年齢計,29.57,104.82,459.66
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,～19歳,16.85,15.82,218.02
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,20～24歳,19.37,64.9,297.34
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,25～29歳,23.61,78.21,361.53
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,30～34歳,25.57,94.48,401.32
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,35～39歳,28.2,103.45,441.85
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,40～44歳,33.56,109.45,512.17
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,45～49歳,33.55,144.66,547.26
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,50～54歳,35.39,149.01,573.69
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,55～59歳,37.88,142.55,597.11
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,60～64歳,26.28,47.89,363.25
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,65～69歳,24.23,33.98,324.74
2022,08,茨城県,E,製造業,31,輸送用機械器具製造業,70歳～,-,-,-
2022,08,茨城県,E,製造業,32,その他の製造業,年齢計,30.1,86.67,447.87
2022,08,茨城県,E,製造業,32,その他の製造業,～19歳,21.14,0,253.68
2022,08,茨城県,E,製造業,32,その他の製造業,20～24歳,21.69,37.83,298.11
2022,08,茨城県,E,製造業,32,その他の製造業,25～29歳,22.66,63.28,335.2
2022,08,茨城県,E,製造業,32,その他の製造業,30～34歳,26.61,81.24,400.56
2022,08,茨城県,E,製造業,32,その他の製造業,35～39歳,34.58,101.45,516.41
2022,08,茨城県,E,製造業,32,その他の製造業,40～44歳,27.55,68.45,399.05
2022,08,茨城県,E,製造業,32,その他の製造業,45～49歳,34.98,98.44,518.2
2022,08,茨城県,E,製造業,32,その他の製造業,50～54歳,32.08,117.12,502.08
2022,08,茨城県,E,製造業,32,その他の製造業,55～59歳,28.37,172.5,512.94
2022,08,茨城県,E,製造業,32,その他の製造業,60～64歳,-,-,-
2022,08,茨城県,E,製造業,32,その他の製造業,65～69歳,-,-,-
2022,08,茨城県,E,製造業,32,その他の製造業,70歳～,-,-,-
2022,08,茨城県,G,情報通信業,39,情報サービス業,年齢計,31.82,84.73,466.57
2022,08,茨城県,G,情報通信業,39,情報サービス業,～19歳,-,-,-
2022,08,茨城県,G,情報通信業,39,情報サービス業,20～24歳,21.24,20.04,274.92
2022,08,茨城県,G,情報通信業,39,情報サービス業,25～29歳,23.59,46.72,329.8
2022,08,茨城県,G,情報通信業,39,情報サービス業,30～34歳,27.67,45.93,377.97
2022,08,茨城県,G,情報通信業,39,情報サービス業,35～39歳,32.05,73.08,457.68
2022,08,茨城県,G,情報通信業,39,情報サービス業,40～44歳,33.71,84.45,488.97
2022,08,茨城県,G,情報通信業,39,情報サービス業,45～49歳,37.87,103.39,557.83
2022,08,茨城県,G,情報通信業,39,情報サービス業,50～54歳,36.95,129.94,573.34
2022,08,茨城県,G,情報通信業,39,情報サービス業,55～59歳,43.33,196.11,716.07
2022,08,茨城県,G,情報通信業,39,情報サービス業,60～64歳,33.44,32.51,433.79
2022,08,茨城県,G,情報通信業,39,情報サービス業,65～69歳,26,0,312
2022,08,茨城県,G,情報通信業,39,情報サービス業,70歳～,-,-,-
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,年齢計,26.4,65.31,382.11
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,～19歳,17.83,14.99,228.95
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,20～24歳,21.8,30.42,292.02
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,25～29歳,21.27,61.67,316.91
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,30～34歳,23.63,78.25,361.81
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,35～39歳,24.96,65.61,365.13
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,40～44歳,29.63,83.49,439.05
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,45～49歳,30.21,78.54,441.06
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,50～54歳,31.95,80.89,464.29
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,55～59歳,30.59,74.3,441.38
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,60～64歳,24.61,49.08,344.4
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,65～69歳,19.76,23.38,260.5
2022,08,茨城県,I,卸売業，小売業,I1,卸売業,70歳～,15.8,9.76,199.36
2022,08,茨城県,I,卸売業，小売業,I2,小売業,年齢計,27.17,61.84,387.88
2022,08,茨城県,I,卸売業，小売業,I2,小売業,～19歳,18.87,29.42,255.86
2022,08,茨城県,I,卸売業，小売業,I2,小売業,20～24歳,20.43,42.41,287.57
2022,08,茨城県,I,卸売業，小売業,I2,小売業,25～29歳,24.46,62.91,356.43
2022,08,茨城県,I,卸売業，小売業,I2,小売業,30～34歳,28.59,61.13,404.21
2022,08,茨城県,I,卸売業，小売業,I2,小売業,35～39歳,30.09,84.12,445.2
2022,08,茨城県,I,卸売業，小売業,I2,小売業,40～44歳,28.29,70.34,409.82
2022,08,茨城県,I,卸売業，小売業,I2,小売業,45～49歳,32.73,81.58,474.34
2022,08,茨城県,I,卸売業，小売業,I2,小売業,50～54歳,29.75,76.54,433.54
2022,08,茨城県,I,卸売業，小売業,I2,小売業,55～59歳,24.34,40.48,332.56
2022,08,茨城県,I,卸売業，小売業,I2,小売業,60～64歳,21.83,23.13,285.09
2022,08,茨城県,I,卸売業，小売業,I2,小売業,65～69歳,20.29,12.13,255.61
2022,08,茨城県,I,卸売業，小売業,I2,小売業,70歳～,14.04,3.24,171.72
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,36.88,135.55,578.11
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,-,-,-
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,19.78,47.64,285
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,28.92,81.95,428.99
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,34.11,104.01,513.33
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,37.66,133.59,585.51
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,38.06,148.7,605.42
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,43.88,210.14,736.7
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,45.76,221.9,771.02
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,58.4,189.33,890.13
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,54.8,197.91,855.51
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,-,-,-
2022,08,茨城県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,-,-,-
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,年齢計,32.32,90.92,478.76
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,～19歳,-,-,-
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,20～24歳,16.4,0,196.8
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,25～29歳,25.89,22.13,332.81
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,30～34歳,25.56,42.61,349.33
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,35～39歳,22.69,61.93,334.21
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,40～44歳,29.62,69.74,425.18
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,45～49歳,35.81,86.58,516.3
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,50～54歳,39.2,134.43,604.83
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,55～59歳,34.06,129.89,538.61
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,60～64歳,-,-,-
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,65～69歳,-,-,-
2022,08,茨城県,L,学術研究，専門・技術サービス業,73,広告業,70歳～,-,-,-
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,年齢計,23.46,31.4,312.92
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,～19歳,15.96,1.61,193.13
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,20～24歳,19.27,18.45,249.69
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,25～29歳,21.42,41.93,298.97
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,30～34歳,20.89,30.22,280.9
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,35～39歳,24.54,36,330.48
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,40～44歳,24.04,41.89,330.37
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,45～49歳,25.1,36.91,338.11
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,50～54歳,31.07,51.05,423.89
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,55～59歳,27.13,22.74,348.3
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,60～64歳,27.41,33.36,362.28
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,65～69歳,19.28,13.11,244.47
2022,08,茨城県,M,宿泊業，飲食サービス業,75,宿泊業,70歳～,18.9,1.83,228.63
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,年齢計,30.89,60.07,430.75
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,～19歳,16.83,0,201.96
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,20～24歳,21.61,20.51,279.83
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,25～29歳,22.39,25.53,294.21
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,30～34歳,27.95,45.67,381.07
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,35～39歳,31.66,56.4,436.32
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,40～44歳,37.13,90.01,535.57
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,45～49歳,36.34,90.15,526.23
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,50～54歳,38.82,108.15,573.99
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,55～59歳,35.7,69.02,497.42
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,60～64歳,26.46,23.01,340.53
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,65～69歳,21.99,5.52,269.4
2022,08,茨城県,N,生活関連サービス業，娯楽業,80,娯楽業,70歳～,20.77,8.16,257.4
2022,08,茨城県,O,教育，学習支援業,81,学校教育,年齢計,38.36,128.11,588.43
2022,08,茨城県,O,教育，学習支援業,81,学校教育,～19歳,-,-,-
2022,08,茨城県,O,教育，学習支援業,81,学校教育,20～24歳,22.16,38.97,304.89
2022,08,茨城県,O,教育，学習支援業,81,学校教育,25～29歳,25.7,72.99,381.39
2022,08,茨城県,O,教育，学習支援業,81,学校教育,30～34歳,34.36,107.57,519.89
2022,08,茨城県,O,教育，学習支援業,81,学校教育,35～39歳,35.54,79.65,506.13
2022,08,茨城県,O,教育，学習支援業,81,学校教育,40～44歳,41.67,149.18,649.22
2022,08,茨城県,O,教育，学習支援業,81,学校教育,45～49歳,39.2,135.04,605.44
2022,08,茨城県,O,教育，学習支援業,81,学校教育,50～54歳,42.92,168.41,683.45
2022,08,茨城県,O,教育，学習支援業,81,学校教育,55～59歳,53.25,229.13,868.13
2022,08,茨城県,O,教育，学習支援業,81,学校教育,60～64歳,44.52,174.31,708.55
2022,08,茨城県,O,教育，学習支援業,81,学校教育,65～69歳,53.12,72.72,710.16
2022,08,茨城県,O,教育，学習支援業,81,学校教育,70歳～,27.14,94.52,420.2
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,年齢計,27.4,70.99,399.79
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,～19歳,16.05,34.38,226.98
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,20～24歳,19.02,20.75,248.99
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,25～29歳,22.16,46,311.92
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,23.85,65.9,352.1
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,24.14,55.44,345.12
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,40～44歳,29.21,67.87,418.39
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,45～49歳,27.79,87.97,421.45
2022,08,茨城県,O,教育，学習支援業,82,その他の教育，学習支援業,50～54歳,36.64,118.55,558.23
